forecastdate,state,district,special,candidate,party,incumbent,model,win_probability,voteshare,p10_voteshare,p90_voteshare
2018-10-29,GA,11,,Flynn D. Broady Jr.,D,false,deluxe,0.0001,33.27,28.65,37.94
2018-10-29,GA,12,,Rick Allen,R,true,deluxe,0.9914,59.65,54.82,64.48
2018-10-29,GA,12,,Francys Johnson,D,false,deluxe,0.0086,40.35,35.52,45.18
2018-10-29,GA,13,,David Scott,D,true,deluxe,1.0,72.28,67.64,76.89
2018-10-29,GA,13,,David Callahan,R,false,deluxe,0.0,27.72,23.11,32.36
2018-10-29,GA,14,,Tom Graves,R,true,deluxe,1.0,79.66,75.27,84.13
2018-10-29,GA,14,,Steven Lamar Foster,D,false,deluxe,0.0,20.34,15.87,24.73
2018-10-29,HI,1,,Ed Case,D,false,deluxe,1.0,68.74,63.07,74.38
2018-10-29,HI,1,,Cam Cavasso,R,false,deluxe,0.0,26.34,20.64,31.98
2018-10-29,HI,1,,Others,,false,deluxe,0.0,4.93,1.99,8.43
2018-10-29,HI,2,,Tulsi Gabbard,D,true,deluxe,1.0,79.31,74.53,84.03
2018-10-29,HI,2,,Brian Evans,R,false,deluxe,0.0,20.69,15.97,25.47
2018-10-29,IA,1,,Abby Finkenauer,D,false,deluxe,0.9491,54.21,49.69,58.71
2018-10-29,IA,1,,Rod Blum,R,true,deluxe,0.0509,42.94,38.4,47.46
2018-10-29,IA,1,,Troy Hageman,LIB,false,deluxe,0.0,2.85,0.91,5.21
2018-10-29,IA,2,,David Loebsack,D,true,deluxe,0.9948,57.58,52.95,62.2
2018-10-29,IA,2,,Christopher Peters,R,false,deluxe,0.0052,38.62,34.0,43.19
2018-10-29,IA,2,,Others,,false,deluxe,0.0,3.81,1.37,6.75
2018-10-29,IA,3,,Cindy Axne,D,false,deluxe,0.657,49.11,44.68,53.51
2018-10-29,IA,3,,David Young,R,true,deluxe,0.343,46.58,42.12,50.95
2018-10-29,IA,3,,Others,,false,deluxe,0.0,4.31,1.67,7.5
2018-10-29,IA,4,,Steve King,R,true,deluxe,0.9106,52.58,47.87,57.27
2018-10-29,IA,4,,J.D. Scholten,D,false,deluxe,0.0894,43.29,38.54,47.93
2018-10-29,IA,4,,Others,,false,deluxe,0.0,4.13,1.54,7.26
2018-10-29,ID,1,,Russ Fulcher,R,false,deluxe,0.9965,57.9,51.36,64.29
2018-10-29,ID,1,,Cristina McNeil,D,false,deluxe,0.0035,30.78,24.26,37.25
2018-10-29,ID,1,,Others,,false,deluxe,0.0,11.32,6.38,16.74
2018-10-29,ID,2,,Mike Simpson,R,true,deluxe,0.999,63.78,58.86,68.59
2018-10-29,ID,2,,Aaron Swisher,D,false,deluxe,0.001,36.22,31.41,41.14
2018-10-29,IL,1,,Bobby L. Rush,D,true,deluxe,1.0,76.52,71.82,81.23
2018-10-29,IL,1,,Thomas Rudbeck,IND,false,deluxe,0.0,3.48,1.23,6.22
2018-10-29,IL,1,,Jimmy Lee Tillman II,R,false,deluxe,0.0,20.0,15.23,24.68
2018-10-29,IL,2,,Robin Kelly,D,true,deluxe,1.0,82.12,77.72,86.57
2018-10-29,IL,2,,David Merkle,R,false,deluxe,0.0,17.88,13.43,22.28
2018-10-29,IL,3,,Daniel Lipinski,D,true,deluxe,0.9999,68.62,64.0,73.24
2018-10-29,IL,3,,Arthur J. Jones,R,false,deluxe,0.0001,31.38,26.76,36.0
2018-10-29,IL,4,,"Jesus ""Chuy"" Garcia",D,false,deluxe,1.0,85.47,81.09,89.87
2018-10-29,IL,4,,Mark Wayne Lorch,R,false,deluxe,0.0,14.53,10.13,18.91
2018-10-29,IL,5,,Mike Quigley,D,true,deluxe,1.0,75.46,70.68,80.24
2018-10-29,IL,5,,Tom Hanson,R,false,deluxe,0.0,24.54,19.76,29.32
2018-10-29,IL,6,,Sean Casten,D,false,deluxe,0.6327,51.11,46.86,55.4
2018-10-29,IL,6,,Peter J. Roskam,R,true,deluxe,0.3673,48.89,44.6,53.14
2018-10-29,IL,7,,Danny K. Davis,D,true,deluxe,1.0,87.38,83.52,91.31
2018-10-29,IL,7,,Craig Cameron,R,false,deluxe,0.0,12.62,8.69,16.48
2018-10-29,IL,8,,Raja Krishnamoorthi,D,true,deluxe,0.9997,67.68,62.76,72.59
2018-10-29,IL,8,,"Jitendra ""JD"" Diganvker",R,false,deluxe,0.0003,32.32,27.41,37.24
2018-10-29,IL,9,,Jan Schakowsky,D,true,deluxe,1.0,73.12,68.4,77.86
2018-10-29,IL,9,,John D. Elleson,R,false,deluxe,0.0,26.88,22.14,31.6
2018-10-29,IL,10,,Bradley Schneider,D,true,deluxe,0.9998,66.9,62.1,71.73
2018-10-29,IL,10,,Douglas R. Bennett,R,false,deluxe,0.0002,33.1,28.27,37.9
2018-10-29,IL,11,,Bill Foster,D,true,deluxe,0.9998,67.7,62.93,72.46
2018-10-29,IL,11,,Nick Stella,R,false,deluxe,0.0002,32.3,27.54,37.07
2018-10-29,IL,12,,Mike Bost,R,true,deluxe,0.7377,50.56,46.07,55.03
2018-10-29,IL,12,,Brendan Kelly,D,false,deluxe,0.2623,46.41,41.94,50.84
2018-10-29,IL,12,,Randy Auxier,GRE,false,deluxe,0.0,3.02,1.01,5.54
